name,cmc,release_year,price,color,image,type_line,artist
Rise of the Dread Marn,3,2021,1.87,#000000,https://cards.scryfall.io/normal/front/7/3/73628490-baa5-4057-99fc-da4a9a16132f.jpg?1628382241,Instant,Titus Lunter
Sarulf- Realm Eater,3,2021,0.69,#d78f42,https://cards.scryfall.io/normal/front/2/9/29415c76-ba78-403e-a2da-7c1dcde01d68.jpg?1628380600,Legendary Creature — Wolf,Chris Rahn
Search for Glory,3,2021,0.91,#ffffff,https://cards.scryfall.io/normal/front/0/0/00c833d3-d406-4c24-a4ab-9302fc27497e.jpg?1628383142,Snow Sorcery,Kieran Yanner
Showdown of the Skalds,4,2021,1.26,#d78f42,https://cards.scryfall.io/normal/front/6/0/60c80c69-3bee-4c53-aac8-afc313973abc.jpg?1628380545,Enchantment — Saga,Steven Belledin
Sigrid- God-Favored,3,2021,0.42,#ffffff,https://cards.scryfall.io/normal/front/c/d/cd7a0a0f-8a8e-480e-9a5a-3942c8a09d74.jpg?1628383082,Legendary Creature — Human Warrior,Johannes Voss
Skemfar Avenger,2,2021,0.3,#000000,https://cards.scryfall.io/normal/front/d/e/de1063fa-3c9a-4978-8976-8727d9b5d2bd.jpg?1628382182,Creature — Elf Berserker,Randy Vargas
Starnheim Unleashed,4,2021,3.39,#ffffff,https://cards.scryfall.io/normal/front/b/a/ba7e9886-4c52-4685-a686-0dfb23b28410.jpg?1628383041,Sorcery,Johannes Voss
The Bears of Littjara,3,2021,0.26,#d78f42,https://cards.scryfall.io/normal/front/6/8/68a6723c-d401-44fa-9728-e28f46e738f4.jpg?1628381091,Enchantment — Saga,Randy Gallegos
The Bloodsky Massacre,3,2021,0.21,#d78f42,https://cards.scryfall.io/normal/front/e/c/ec475385-6755-4b90-a48f-5e58e326aaca.jpg?1628381036,Enchantment — Saga,Livia Prima
The Raven's Warning,3,2021,0.36,#d78f42,https://cards.scryfall.io/normal/front/a/a/aa206f9e-5dfc-4ffa-bfbd-c19142f97f98.jpg?1628380650,Enchantment — Saga,Lie Setiawan
The World Tree,0,2021,3.52,#d78f42,https://cards.scryfall.io/normal/front/e/1/e19fb1a1-b0fb-4ffd-b6f2-dfc69c7d5473.jpg?1628380281,Land,Anastasia Ovchinnikova
Tibalt's Trickery,2,2021,4.02,#ff1a1a,https://cards.scryfall.io/normal/front/5/1/51c2ce43-16ae-49bd-8fb3-0aa65eae5b9b.jpg?1628381713,Instant,Anna Podedworna
Toski- Bearer of Secrets,4,2021,10.86,#087500,https://cards.scryfall.io/normal/front/9/9/99355ca7-9447-4ba2-b515-e1f823caab11.jpg?1628381314,Legendary Creature — Squirrel,Jason Rainville
Tundra Fumarole,3,2021,0.5,#ff1a1a,https://cards.scryfall.io/normal/front/c/e/ce3ca151-8d95-4367-9df1-82b7c8f85bfe.jpg?1628381662,Snow Sorcery,Simon Dominic
Tyrite Sanctum,0,2021,1.13,#8c8d8b,https://cards.scryfall.io/normal/front/a/7/a7879ccd-5548-47ac-9611-23fc425c3333.jpg?1628380328,Land,Volkan Baǵa
Tyvar Kell,4,2021,3.6,#d78f42,https://cards.scryfall.io/normal/front/a/4/a4a7582b-2755-43d9-b8d3-a3d5a9f6709b.jpg?1628381268,Legendary Planeswalker — Tyvar,Chris Rallis
Varragoth- Bloodsky Sire,3,2021,5.21,#000000,https://cards.scryfall.io/normal/front/c/d/cdcefaf2-ad5a-4bab-95bb-7f6155cb8764.jpg?1628382109,Legendary Creature — Demon Rogue,Tyler Jacobson
Vorinclex- Monstrous Raider,6,2021,55.89,#087500,https://cards.scryfall.io/normal/front/c/e/ce330b20-bc6e-4353-93af-4c5bf8fc12be.jpg?1628381230,Legendary Creature — Phyrexian Praetor,Daarken
Waking the Trolls,6,2021,0.43,#d78f42,https://cards.scryfall.io/normal/front/c/4/c40cbbb6-7585-4f70-b4b8-668b3182242e.jpg?1628380508,Enchantment — Saga,Daniel Ljunggren
