name,cmc,release_year,price,color,image,type_line,artist
Steel Overseer,2,2010,1.25,#8c8d8b,https://cards.scryfall.io/normal/front/b/9/b9da673d-7cc0-4435-b5a5-5098630f7712.jpg?1562473136,Artifact Creature — Construct,Chris Rahn
Stormtide Leviathan,8,2010,0.44,#341aff,https://cards.scryfall.io/normal/front/0/e/0e7f3fb6-93ce-4bc9-8efd-11af5a46218f.jpg?1562450555,Creature — Leviathan,Karl Kopinski
Sunpetal Grove,0,2010,3.66,#d78f42,https://cards.scryfall.io/normal/front/e/e/eeee9597-674f-4f72-90f4-5491f4432ec5.jpg?1562480213,Land,Jason Chan
Sun Titan,6,2010,1.94,#ffffff,https://cards.scryfall.io/normal/front/d/8/d8db2b8e-dce9-49b7-833f-381ee55288cb.jpg?1562477599,Creature — Giant,Todd Lockwood
Sword of Vengeance,3,2010,0.74,#8c8d8b,https://cards.scryfall.io/normal/front/9/6/96fc0138-46fc-493c-8a28-8630c4759193.jpg?1562468563,Artifact — Equipment,Dan Scott
Temple Bell,3,2010,4.77,#8c8d8b,https://cards.scryfall.io/normal/front/8/c/8c99cde3-8ba5-44bf-bbaa-1a12c6cac925.jpg?1562467744,Artifact,Mark Tedin
Time Reversal,5,2010,2.67,#341aff,https://cards.scryfall.io/normal/front/1/4/1468c851-b20e-4c78-9fcb-45e60b7149db.jpg?1562451509,Sorcery,Howard Lyon
Traumatize,5,2010,2.92,#341aff,https://cards.scryfall.io/normal/front/9/9/99bf943d-497a-4720-8be0-4bc2cd7642ee.jpg?1562468984,Sorcery,Greg Staples
Triskelion,6,2010,0.65,#8c8d8b,https://cards.scryfall.io/normal/front/4/0/4095a274-57a9-442e-8c53-1e1d242fd824.jpg?1562457462,Artifact Creature — Construct,Christopher Moeller
Vengeful Archon,7,2010,0.21,#ffffff,https://cards.scryfall.io/normal/front/a/5/a505d07f-61cf-4b00-a1d5-028747899eaa.jpg?1562470439,Creature — Archon,Greg Staples
Wild Evocation,6,2010,0.49,#ff1a1a,https://cards.scryfall.io/normal/front/b/3/b39aea56-5c56-4241-81c9-928c3253d7c9.jpg?1562472155,Enchantment,Chippy
