name,cmc,release_year,price,color,image,type_line,artist
Scrubland,0,2022,221.33,#d78f42,https://cards.scryfall.io/normal/front/e/b/eb9a95ba-4c64-4547-b497-d06f3b9a397f.jpg?1664926746,Land — Plains Swamp,Jesper Myrfors
Sedge Troll,3,2022,14.49,#d78f42,https://cards.scryfall.io/normal/front/2/9/296b17ee-2799-42d8-9cfb-5929b9d3dfef.jpg?1664925763,Creature — Troll,Dan Frazier
Shivan Dragon,6,2022,99.0,#ff1a1a,https://cards.scryfall.io/normal/front/9/a/9a5ddd65-b731-4805-827c-a25350531d74.jpg?1664925779,Creature — Dragon,Melissa A. Benson
Sleight of Mind,1,2022,18.47,#341aff,https://cards.scryfall.io/normal/front/c/9/c9dfc21c-1336-443f-ac87-57ad1b369906.jpg?1664924980,Instant,Mark Poole
Smoke,2,2022,26.02,#ff1a1a,https://cards.scryfall.io/normal/front/e/2/e2114804-d081-4a50-91df-932c281bc171.jpg?1664931750,Enchantment,Jesper Myrfors
Sunglasses of Urza,3,2022,8.88,#8c8d8b,https://cards.scryfall.io/normal/front/9/e/9e9ed7f3-8b6b-44e0-8517-f5ed44ce2aeb.jpg?1664926669,Artifact,Dan Frazier
Taiga,0,2022,171.09,#d78f42,https://cards.scryfall.io/normal/front/e/5/e53c3622-1000-4727-9473-bacf20c8d682.jpg?1664926755,Land — Mountain Forest,Rob Alexander
The Hive,5,2022,13.76,#8c8d8b,https://cards.scryfall.io/normal/front/5/1/51027e4f-de9b-43d9-8b73-98e723aa65f2.jpg?1664926447,Artifact,Sandra Everingham
Thoughtlace,1,2022,8.93,#341aff,https://cards.scryfall.io/normal/front/f/0/f059df8d-b9ff-452e-b144-2c4eb7694fcb.jpg?1664925007,Instant,Mark Poole
Timber Wolves,1,2022,0.1,#087500,https://cards.scryfall.io/normal/front/1/8/1858100f-787e-4fce-9782-e5f1667e24dc.jpg?1664926186,Creature — Wolf,Melissa A. Benson
