name,cmc,release_year,price,color,image,type_line,artist
The Celestus,3,2021,0.99,#8c8d8b,https://cards.scryfall.io/normal/front/3/9/39226a07-d44e-41a6-b9f1-685ef505d015.jpg?1637114509,Legendary Artifact,Jonas De Ro
The Meathook Massacre,2,2021,37.21,#000000,https://cards.scryfall.io/normal/front/0/8/08950015-eee5-4327-888c-82dfd13bb9ad.jpg?1667629608,Legendary Enchantment,Chris Seaman
Tovolar- Dire Overlord // Tovolar- the Midnight Scourge,3,2021,0.4,#d78f42,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Legendary Creature — Human Werewolf // Legendary Creature — Werewolf,Chris Rahn
Tovolar's Huntmaster // Tovolar's Packleader,6,2021,0.21,#087500,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Creature — Human Werewolf // Creature — Werewolf,Cristi Balanescu
Triskaidekaphile,2,2021,0.99,#341aff,https://cards.scryfall.io/normal/front/6/7/6750e203-1215-4203-b5b8-3f1b18940839.jpg?1634349393,Creature — Human Wizard,Slawomir Maniak
Unnatural Growth,5,2021,4.72,#087500,https://cards.scryfall.io/normal/front/6/7/6748a844-e185-4e3b-ac1d-8a735666d8ae.jpg?1636224994,Enchantment,Svetlin Velinov
Vadrik- Astral Archmage,3,2021,0.24,#d78f42,https://cards.scryfall.io/normal/front/4/5/454666bb-f81d-4845-84aa-d6f8f80ce86a.jpg?1637114399,Legendary Creature — Human Wizard,Kieran Yanner
Vanquish the Horde,8,2021,3.71,#ffffff,https://cards.scryfall.io/normal/front/e/2/e264615c-eb99-4cb3-844a-2b4a94ba5203.jpg?1634348651,Sorcery,Grzegorz Rutkowski
Wake to Slaughter,5,2021,0.08,#d78f42,https://cards.scryfall.io/normal/front/7/f/7f02a544-716c-4f09-8ae9-dbfe7ef136d7.jpg?1637114457,Sorcery,Chris Cold
Willow Geist,1,2021,0.23,#087500,https://cards.scryfall.io/normal/front/1/c/1c40c71c-4cdc-4a28-8ea3-4636c936f8aa.jpg?1636225018,Creature — Treefolk Spirit,Ryan Yee
Wrenn and Seven,5,2021,6.45,#087500,https://cards.scryfall.io/normal/front/a/7/a7757e99-8d51-4b92-b346-6961845def24.jpg?1636225043,Legendary Planeswalker — Wrenn,Heonhwa Choe
