name,cmc,release_year,price,color,image,type_line,artist
Tower of Fortunes,4,2013,0.25,#8c8d8b,https://cards.scryfall.io/normal/front/7/6/7622d6fe-73f2-417c-806c-8ca13192d271.jpg?1562919854,Artifact,Matt Cavotta
Toxic Deluge,3,2013,9.4,#000000,https://cards.scryfall.io/normal/front/5/6/564caf57-4ba5-4993-a35e-945699c94eb7.jpg?1562913020,Sorcery,Svetlin Velinov
True-Name Nemesis,3,2013,3.06,#341aff,https://cards.scryfall.io/normal/front/e/8/e8c81cf6-e204-4fea-aaa1-4277366b31c7.jpg?1562944095,Creature — Merfolk Rogue,Zack Stella
Unexpectedly Absent,2,2013,0.29,#ffffff,https://cards.scryfall.io/normal/front/6/d/6dff437b-ef68-48f7-afd3-3b72d3c56187.jpg?1562918078,Instant,Min Yum
Uyo- Silent Prophet,6,2013,0.3,#341aff,https://cards.scryfall.io/normal/front/5/0/50840915-545b-4de2-94bb-22a0b1e0dc7a.jpg?1562911839,Legendary Creature — Moonfolk Wizard,John Bolton
Wall of Reverence,4,2013,1.76,#ffffff,https://cards.scryfall.io/normal/front/d/b/db3784df-3f4b-4704-bc52-44a9e285e3a5.jpg?1562941312,Creature — Spirit Wall,Wayne Reynolds
Warstorm Surge,6,2013,0.45,#ff1a1a,https://cards.scryfall.io/normal/front/4/e/4eef3e5f-0457-4173-8a1b-3532192f31b9.jpg?1562911543,Enchantment,Raymond Swanland
Well of Lost Dreams,4,2013,0.76,#8c8d8b,https://cards.scryfall.io/normal/front/3/6/36f43e97-c14b-48ca-92f9-49e07e80c12f.jpg?1562906569,Artifact,Jeff Miracola
Where Ancients Tread,5,2013,0.63,#ff1a1a,https://cards.scryfall.io/normal/front/a/b/abf25a2a-961c-42ef-8d76-aa089720b12c.jpg?1562931279,Enchantment,Zoltan Boros & Gabor Szikszai
Widespread Panic,3,2013,0.24,#ff1a1a,https://cards.scryfall.io/normal/front/d/9/d9e1b37f-8168-4dc0-858f-434ee96ff748.jpg?1562941015,Enchantment,Dave Kendall
Wild Ricochet,4,2013,0.28,#ff1a1a,https://cards.scryfall.io/normal/front/9/8/9852c26b-3204-49f3-97db-2061763e428e.jpg?1562927249,Instant,Dan Scott
Witch Hunt,5,2013,0.31,#ff1a1a,https://cards.scryfall.io/normal/front/1/d/1db6d2a4-183e-47ff-bebe-efefd4bcc4be.jpg?1562901219,Enchantment,Karl Kopinski
Wrath of God,4,2013,2.81,#ffffff,https://cards.scryfall.io/normal/front/b/9/b9042d0b-b96c-410c-b33d-16d0e94714f4.jpg?1562934100,Sorcery,Kev Walker
