name,cmc,release_year,price,color,image,type_line,artist
Hunted Dragon,5,2018,0.52,#ff1a1a,https://cards.scryfall.io/normal/front/3/5/351cea54-905e-401b-8627-7c3fd192b772.jpg?1562273392,Creature — Dragon,Mark Zug
Impact Resonance,2,2018,0.49,#ff1a1a,https://cards.scryfall.io/normal/front/c/d/cd1742a6-adbd-4fbe-82c7-fe3589623d14.jpg?1562276042,Instant,Jesper Ejsing
Incite Rebellion,6,2018,0.26,#ff1a1a,https://cards.scryfall.io/normal/front/3/6/3633c759-f86a-436d-b54d-0d6c9ef14b63.jpg?1562273400,Sorcery,Alex Horley-Orlandelli
Inferno Titan,6,2018,0.77,#ff1a1a,https://cards.scryfall.io/normal/front/1/1/116eafca-668b-4864-bb7b-9d615c93c059.jpg?1562272422,Creature — Giant,Kev Walker
Jalum Tome,3,2018,0.18,#8c8d8b,https://cards.scryfall.io/normal/front/f/b/fb28aa21-653c-42c3-a0ce-cf569c11e2fd.jpg?1562276563,Artifact,Jerry Tiritilli
Jareth- Leonine Titan,6,2018,0.43,#ffffff,https://cards.scryfall.io/normal/front/b/f/bf57d9ec-d161-4cb4-989b-72278bfdba4c.jpg?1562275985,Legendary Creature — Cat Giant,Daren Bader
Junk Diver,3,2018,6.28,#8c8d8b,https://cards.scryfall.io/normal/front/1/1/119a814f-0325-4b69-a0b6-4c623b981f4a.jpg?1562272427,Artifact Creature — Bird,Eric Peterson
Kalemne's Captain,5,2018,0.18,#ffffff,https://cards.scryfall.io/normal/front/3/c/3c8cfcc3-55c6-4011-ae13-dff1ddaed37a.jpg?1562273434,Creature — Giant Soldier,Tomasz Jedruszek
Kalonian Hydra,5,2018,15.18,#087500,https://cards.scryfall.io/normal/front/a/3/a310086d-1fa0-46a6-af82-5875a2fbc27e.jpg?1562275114,Creature — Hydra,Chris Rahn
Languish,4,2018,0.53,#000000,https://cards.scryfall.io/normal/front/9/1/91bea17e-1b18-461b-8247-02fc56379575.jpg?1562275033,Sorcery,Jeff Simpson
Lhurgoyf,4,2018,0.27,#087500,https://cards.scryfall.io/normal/front/e/a/ea5d550a-bd8b-4f9e-ac7d-c35ebbe313e6.jpg?1562276490,Creature — Lhurgoyf,Pete Venters
Living Death,5,2018,4.93,#000000,https://cards.scryfall.io/normal/front/8/0/80e7d9a3-06a1-400d-958c-9b5302e046a6.jpg?1562274570,Sorcery,Charles Gillespie
Loxodon Warhammer,3,2018,0.37,#8c8d8b,https://cards.scryfall.io/normal/front/1/c/1c20b8a0-55b3-4974-9b80-5a80a53de144.jpg?1562272852,Artifact — Equipment,Jeremy Jarvis
Magma Giant,7,2018,0.15,#ff1a1a,https://cards.scryfall.io/normal/front/5/5/55ebd81a-4711-459d-9d97-d9ea12892184.jpg?1562273914,Creature — Giant,Nottsuo
Magmaquake,2,2018,0.15,#ff1a1a,https://cards.scryfall.io/normal/front/6/4/644012aa-7ca5-49a5-a223-0603cba37626.jpg?1592485380,Instant,Gabor Szikszai
Magus of the Wheel,3,2018,0.55,#ff1a1a,https://cards.scryfall.io/normal/front/8/2/82df35f5-5bbf-44d5-8de3-104fd32be9c6.jpg?1562274586,Creature — Human Wizard,Carl Frank
Manifold Insights,3,2018,0.69,#341aff,https://cards.scryfall.io/normal/front/e/9/e9c67dc7-dee8-4e62-bf4e-a371f1688975.jpg?1562276486,Sorcery,Tommy Arnold
Master Biomancer,4,2018,0.59,#d78f42,https://cards.scryfall.io/normal/front/3/2/32ed38e8-c7eb-4ec8-9bde-a37639fafe45.jpg?1562273360,Creature — Elf Wizard,Willian Murai
Memory Erosion,3,2018,4.37,#341aff,https://cards.scryfall.io/normal/front/f/2/f2fedec9-d938-419b-91e1-b4d9ad970464.jpg?1562276518,Enchantment,Howard Lyon
Merciless Eviction,6,2018,1.19,#d78f42,https://cards.scryfall.io/normal/front/a/3/a3b9f5dd-3f2b-4071-a22b-0d4fa39fb64b.jpg?1562275122,Sorcery,Richard Wright
Minds Aglow,1,2018,4.52,#341aff,https://cards.scryfall.io/normal/front/0/1/01848946-b0b3-41ad-8753-98a606e25238.jpg?1562271998,Sorcery,Yeong-Hao Han
Mirrorweave,4,2018,0.82,#d78f42,https://cards.scryfall.io/normal/front/1/c/1c77925b-0944-4b2b-b389-42bf17907b34.jpg?1562272856,Instant,Jim Pavelec
Mortivore,4,2018,2.03,#000000,https://cards.scryfall.io/normal/front/b/e/beeaaef1-5cd9-402a-982e-2cb4e69cfaca.jpg?1562275981,Creature — Lhurgoyf,Anthony S. Waters
Murmuring Bosk,0,2018,1.74,#d78f42,https://cards.scryfall.io/normal/front/8/9/89960f54-5ff8-49bb-b1d5-4dc59af59c89.jpg?1562274621,Land — Forest,John Avon
Myr Battlesphere,7,2018,0.53,#8c8d8b,https://cards.scryfall.io/normal/front/c/9/c9474949-9a13-4a84-87ff-e52c44abb4a5.jpg?1562276022,Artifact Creature — Myr Construct,Franz Vohwinkel
Necroplasm,3,2018,0.61,#000000,https://cards.scryfall.io/normal/front/1/f/1f5f3202-fee4-4336-998f-f6710984f6d2.jpg?1562272881,Creature — Ooze,rk post
Oblivion Stone,3,2018,0.92,#8c8d8b,https://cards.scryfall.io/normal/front/a/8/a8b5d975-3968-4d42-9837-872095759776.jpg?1562275497,Artifact,Sam Wood
Patron of the Nezumi,7,2018,0.54,#000000,https://cards.scryfall.io/normal/front/6/1/61740668-9f85-43ed-aaa0-33ce7101da6e.jpg?1562274089,Legendary Creature — Spirit,Kev Walker
Pentavus,7,2018,0.27,#8c8d8b,https://cards.scryfall.io/normal/front/a/b/abf08ea2-187c-4067-81b6-a63db49b50ab.jpg?1562275509,Artifact Creature — Construct,Greg Staples
Reveillark,5,2018,0.51,#ffffff,https://cards.scryfall.io/normal/front/9/5/95464df9-71eb-4cb7-9d93-6f07ba318ff8.jpg?1562275050,Creature — Elemental,Jim Murray
Riddlekeeper,3,2018,6.41,#341aff,https://cards.scryfall.io/normal/front/5/7/57ad1d92-0c91-4a43-a4d3-c2250b9fe23e.jpg?1562273926,Creature — Homunculus,Steve Prescott
Ruby Medallion,2,2018,38.43,#8c8d8b,https://cards.scryfall.io/normal/front/a/d/ad5b8a3c-8c75-4af4-975b-031e39d69da3.jpg?1562275513,Artifact,Daniel Ljunggren
Scavenging Ooze,2,2018,0.4,#087500,https://cards.scryfall.io/normal/front/c/6/c6039b62-aa14-4ee0-9d77-49dbe2a3b9fa.jpg?1562276002,Creature — Ooze,Austin Hsu
Scrap Mastery,5,2018,3.85,#ff1a1a,https://cards.scryfall.io/normal/front/b/c/bc6d966e-fa6b-4eb4-b854-7425f5553518.jpg?1562275607,Sorcery,Dan Scott
Scythe Specter,6,2018,1.83,#000000,https://cards.scryfall.io/normal/front/5/9/590bd3e6-3bef-4c2d-9d4f-4b4bd5ff06d0.jpg?1562274061,Creature — Specter,Vincent Proce
Seer's Sundial,4,2018,0.21,#8c8d8b,https://cards.scryfall.io/normal/front/7/5/75bd729d-16fd-4a56-b4d5-43acba20afde.jpg?1562274169,Artifact,Franz Vohwinkel
Sewer Nemesis,4,2018,0.59,#000000,https://cards.scryfall.io/normal/front/0/8/08084947-fd2c-490d-af06-1cf713e83550.jpg?1562272390,Creature — Horror,Nils Hamm
Shared Trauma,1,2018,0.31,#000000,https://cards.scryfall.io/normal/front/5/8/58f562e0-6a7f-4795-9cca-1ce5f9c9ee18.jpg?1562274057,Sorcery,Clint Cearley
Skullbriar- the Walking Grave,2,2018,0.87,#d78f42,https://cards.scryfall.io/normal/front/6/9/69dad154-2616-4bd6-8448-0e0458ee136d.jpg?1562274121,Legendary Creature — Zombie Elemental,Nils Hamm
Solemn Simulacrum,4,2018,0.85,#8c8d8b,https://cards.scryfall.io/normal/front/2/5/250d4c03-b350-4cd0-9e52-d5fcdd228ed3.jpg?1562272910,Artifact Creature — Golem,Greg Staples
Spine of Ish Sah,7,2018,0.81,#8c8d8b,https://cards.scryfall.io/normal/front/8/c/8c8ae40b-1c7f-4025-8d25-b09a2d1a29f6.jpg?1562274650,Artifact,Daniel Ljunggren
