name,cmc,release_year,price,color,image,type_line,artist
Isolated Chapel,0,2023,0.91,#d78f42,https://cards.scryfall.io/normal/front/c/6/c688891e-0a25-4630-acfc-c3a0bed2b2f2.jpg?1698988592,Land,Richard Wright
Kari Zev- Skyship Raider,2,2023,0.11,#ff1a1a,https://cards.scryfall.io/normal/front/4/8/48765efe-bcb5-4a15-acd0-607ead64ae6d.jpg?1698988327,Legendary Creature — Human Pirate,Brad Rigney
Karn's Bastion,0,2023,1.01,#8c8d8b,https://cards.scryfall.io/normal/front/9/1/9134181a-55a0-4c92-b3db-0e21df6719c9.jpg?1698988595,Land,Adam Paquette
Kessig Wolf Run,0,2023,0.15,#d78f42,https://cards.scryfall.io/normal/front/2/8/287ef2b0-530e-4468-b43c-64ac6526562a.jpg?1698988599,Land,Eytan Zana
Kindred Boon,4,2023,0.18,#ffffff,https://cards.scryfall.io/normal/front/a/9/a9d21710-3006-45a0-9af2-275159bb5315.jpg?1698988089,Enchantment,Carlos Palma Cruchaga
Kindred Discovery,5,2023,4.09,#341aff,https://cards.scryfall.io/normal/front/8/d/8d264ad1-10a3-41ba-9740-48f2c07a0ec3.jpg?1698988160,Enchantment,Lake Hurwitz
King Narfi's Betrayal,3,2023,0.11,#d78f42,https://cards.scryfall.io/normal/front/4/c/4c4edeef-7582-4027-8087-e643601d5161.jpg?1698988438,Enchantment — Saga,Chase Stone
Kinjalli's Sunwing,3,2023,0.48,#ffffff,https://cards.scryfall.io/normal/front/0/4/04421508-b5ac-4466-9f77-dfef478d3cc2.jpg?1698988090,Creature — Dinosaur,Simon Dominic
Kopala- Warden of Waves,3,2023,0.13,#341aff,https://cards.scryfall.io/normal/front/0/b/0b018020-73e0-437c-a130-298b2f738c6f.jpg?1698988161,Legendary Creature — Merfolk Wizard,Magali Villeneuve
Kumena- Tyrant of Orazca,3,2023,0.29,#d78f42,https://cards.scryfall.io/normal/front/a/e/aebcbb35-2973-41bf-811a-e2413ef45c3e.jpg?1698988442,Legendary Creature — Merfolk Shaman,Tyler Jacobson
Lethal Scheme,4,2023,0.15,#000000,https://cards.scryfall.io/normal/front/a/1/a132a71e-f173-47bc-a014-444e3fd7c122.jpg?1698988261,Instant,Tuan Duong Chu
Lifecrafter's Bestiary,3,2023,0.24,#087500,https://cards.scryfall.io/normal/front/b/6/b6623cb1-15e4-47b3-8460-dfeb5fb2cd09.jpg?1698988520,Artifact,Izzy
Marauding Raptor,2,2023,0.86,#ff1a1a,https://cards.scryfall.io/normal/front/0/b/0b5cf2aa-f6dd-47d2-a57f-0ae2308c0f9a.jpg?1698988328,Creature — Dinosaur,Bayard Wu
March of the Canonized,2,2023,0.29,#ffffff,https://cards.scryfall.io/normal/front/5/4/547581d0-025a-435a-8016-ee7c6b890e53.jpg?1698987947,Enchantment,Dominik Mayer
Master of Dark Rites,1,2023,1.92,#000000,https://cards.scryfall.io/normal/front/6/3/6394a522-37bb-4cf3-b434-5121c8000ac6.jpg?1698987970,Creature — Vampire Cleric,Igor Kieryluk
