name,cmc,release_year,price,color,image,type_line,artist
Magus of the Will,3,2020,0.23,#000000,https://cards.scryfall.io/normal/front/2/4/24c41068-59d8-4ef4-aae4-a93b0a9ee19e.jpg?1598304824,Creature — Human Wizard,Vincent Proce
Mana Crypt,0,2020,191.63,#8c8d8b,https://cards.scryfall.io/normal/front/4/d/4d960186-4559-4af0-bd22-63baa15f8939.jpg?1599709515,Artifact,Matt Stewart
Mana Echoes,4,2020,24.05,#ff1a1a,https://cards.scryfall.io/normal/front/b/d/bd079929-fa58-4484-91b7-31305b87ee43.jpg?1599706549,Enchantment,Christopher Moeller
Mana Reflection,6,2020,12.33,#087500,https://cards.scryfall.io/normal/front/8/1/81e0d739-990f-4ba5-b456-165c033014cf.jpg?1599707370,Enchantment,Chris Seaman
Master of Etherium,3,2020,0.32,#341aff,https://cards.scryfall.io/normal/front/2/c/2c860286-9807-4ab5-b66f-e8696e9e6ac9.jpg?1598304058,Artifact Creature — Vedalken Wizard,Matt Cavotta
Master Transmuter,4,2020,1.54,#341aff,https://cards.scryfall.io/normal/front/4/8/480eb74f-9e62-41f7-b48a-b4249aab5752.jpg?1598304081,Artifact Creature — Human Artificer,Chippy
Masterwork of Ingenuity,1,2020,0.86,#8c8d8b,https://cards.scryfall.io/normal/front/a/f/af244fed-ea12-4d8c-b090-91c5de62edb8.jpg?1599709528,Artifact — Equipment,Ulrich Brunin
Maze of Ith,0,2020,4.33,#8c8d8b,https://cards.scryfall.io/normal/front/7/8/78114f25-f40a-4e2e-bf89-29ea9b3500e2.jpg?1599710557,Land,Yeong-Hao Han
Mazirek- Kraul Death Priest,5,2020,12.74,#d78f42,https://cards.scryfall.io/normal/front/e/7/e7fb8520-1bc4-40e7-a4cc-2933ed7e0c00.jpg?1599708195,Legendary Creature — Insect Shaman,Mathias Kollros
Meddling Mage,2,2020,1.04,#d78f42,https://cards.scryfall.io/normal/front/d/e/de734753-e102-489b-9160-b3f3d10be4f1.jpg?1628801942,Creature — Human Wizard,Todd Lockwood
Merciless Eviction,6,2020,0.59,#d78f42,https://cards.scryfall.io/normal/front/f/1/f160f304-64a2-4211-afa6-65acb5b686f7.jpg?1599708232,Sorcery,Richard Wright
Mesmeric Orb,2,2020,3.07,#8c8d8b,https://cards.scryfall.io/normal/front/e/2/e24fbdbb-f2ae-4823-9d2a-4c505332aa5b.jpg?1599709541,Artifact,David Martin
Mox Opal,0,2020,79.14,#8c8d8b,https://cards.scryfall.io/normal/front/5/6/56001a36-126b-4c08-af98-a6cc4d84210e.jpg?1599709600,Legendary Artifact,Volkan Baǵa
Myr Battlesphere,7,2020,0.39,#8c8d8b,https://cards.scryfall.io/normal/front/3/1/31837c7c-267a-4483-8712-406bfa7c4fde.jpg?1599709616,Artifact Creature — Myr Construct,Franz Vohwinkel
Mystic Gate,0,2020,14.91,#d78f42,https://cards.scryfall.io/normal/front/3/f/3fe71ae5-5553-4b41-89e0-fd767f9bf430.jpg?1599710591,Land,Fred Fields
Noble Hierarch,1,2020,10.66,#d78f42,https://cards.scryfall.io/normal/front/4/0/400382a4-aea2-4827-b06a-1b0b3745908b.jpg?1599707413,Creature — Human Druid,Mark Zug
Oblivion Stone,3,2020,0.37,#8c8d8b,https://cards.scryfall.io/normal/front/c/f/cfbbeaf1-92ac-4ea4-8733-2da6af870542.jpg?1599709658,Artifact,Gabor Szikszai
Open the Vaults,6,2020,3.73,#ffffff,https://cards.scryfall.io/normal/front/e/5/e5c5a822-0f5e-4b5f-b969-b27324e4543f.jpg?1599708828,Sorcery,Brian Despain
Phyrexian Metamorph,4,2020,7.28,#341aff,https://cards.scryfall.io/normal/front/d/6/d6afeb07-ed44-4e15-99b6-436f8365326f.jpg?1598304141,Artifact Creature — Phyrexian Shapeshifter,Jana Schirmer & Johannes Voss
Phyrexian Revoker,2,2020,0.28,#8c8d8b,https://cards.scryfall.io/normal/front/6/9/6982a82c-dd32-40d2-8dd2-ec92d0fc6c2d.jpg?1599709739,Artifact Creature — Phyrexian Horror,Kev Walker
Progenitor Mimic,6,2020,1.77,#d78f42,https://cards.scryfall.io/normal/front/a/c/acba72e1-3f7f-4e5c-af3f-dfe37b5d61f9.jpg?1599708250,Creature — Shapeshifter,Daarken
Puresteel Paladin,2,2020,11.55,#ffffff,https://cards.scryfall.io/normal/front/8/a/8abcc2e6-82e7-4cc5-8956-05dd617e3e7d.jpg?1599709277,Creature — Human Knight,Jason Chan
Rage Reflection,6,2020,0.67,#ff1a1a,https://cards.scryfall.io/normal/front/b/7/b767e176-1df5-4adc-bf6b-418d71b4dbbe.jpg?1599706601,Enchantment,Chris Seaman
Ratchet Bomb,2,2020,1.68,#8c8d8b,https://cards.scryfall.io/normal/front/d/5/d5bd85da-9aba-46ea-9c10-617bec99a2f5.jpg?1599709788,Artifact,Austin Hsu
Ravenous Trap,4,2020,0.17,#000000,https://cards.scryfall.io/normal/front/c/e/ce0fae06-1a93-43ac-a349-f3719e60076e.jpg?1599705879,Instant — Trap,Cyril Van Der Haegen
Reshape,2,2020,3.04,#341aff,https://cards.scryfall.io/normal/front/8/f/8f8a8f14-bced-4388-b263-5e70431b191f.jpg?1598304756,Sorcery,Jon Foster
Rhys the Redeemed,1,2020,4.75,#d78f42,https://cards.scryfall.io/normal/front/b/9/b91dadcb-31e9-43b0-b425-c9311af3e9d7.jpg?1599708272,Legendary Creature — Elf Warrior,Steve Prescott
Riku of Two Reflections,5,2020,4.33,#d78f42,https://cards.scryfall.io/normal/front/7/0/70dd138f-391a-4956-bc2a-fe186429c71a.jpg?1599708286,Legendary Creature — Human Wizard,Izzy
Rolling Earthquake,1,2020,3.18,#ff1a1a,https://cards.scryfall.io/normal/front/6/9/69ab37d4-6ba3-404a-8162-f207874738ea.jpg?1599706680,Sorcery,Yang Hong
Rugged Prairie,0,2020,2.4,#d78f42,https://cards.scryfall.io/normal/front/2/2/225cd301-7d04-480d-94ed-52537d944c6f.jpg?1599710606,Land,Fred Fields
Salvage Titan,6,2020,0.2,#000000,https://cards.scryfall.io/normal/front/7/1/7175febd-ae8e-4945-91ab-b6c67c40f04b.jpg?1599705900,Artifact Creature — Golem,Anthony Francisco
Savageborn Hydra,2,2020,0.33,#d78f42,https://cards.scryfall.io/normal/front/8/c/8c0ef33b-d2bf-4d8b-a7ba-604a37ca5c14.jpg?1599708296,Creature — Hydra,Raymond Swanland
Sculpting Steel,3,2020,0.82,#8c8d8b,https://cards.scryfall.io/normal/front/d/4/d4f54dc9-3b27-4e90-a423-3aeeb4cedb06.jpg?1599709820,Artifact,Heather Hudson
Sen Triplets,5,2020,2.85,#d78f42,https://cards.scryfall.io/normal/front/1/3/13ac5292-9817-4f5d-b3fa-611f9ba44443.jpg?1599708366,Legendary Artifact Creature — Human Wizard,Greg Staples
Shamanic Revelation,5,2020,0.47,#087500,https://cards.scryfall.io/normal/front/5/9/5945a80f-b604-4b15-a016-e2dfddeb95ba.jpg?1599707479,Sorcery,Cynthia Sheppard
